sense uri	lemma	category	spanish	english	german	french	italian	example_type	example_source	example_text					
https://qichwa.wikibase.cloud/entity/L15-S1	abas hak'u	noun	harina de habas	flour of broad beans	Mehl aus Saubohnen	farina di fave	
https://qichwa.wikibase.cloud/entity/L18-S1	abiha	noun	abeja	bee	Biene	ape; [tax. dom: Eukaryota; reg: Animalia; sre: Eumetazoa; ram: Bilateria; phy: Arthropoda; uph: Tracheata; ; cla: Insecta; ucl: Pterygota; coo: Endopterygota; sor: Oligoneoptera; sez: Hymenopteroidea; ordine: Hymenoptera; uor: Apocrita; sez: Aculeata; sfa: Apoidea; fam: Apidae; ufa: Apinae; tri: Apini; gen: Apis]	
https://qichwa.wikibase.cloud/entity/L21-S1	abril	noun	abril	April	April	aprile	
https://qichwa.wikibase.cloud/entity/L28-S1	achacha	noun	juguete	toy	Spielzeug	giocattolo	
https://qichwa.wikibase.cloud/entity/L39-S1	achachay	noun	algo que da miedo	something frightening	etwas Beängstigendes	qualcosa che fa paura	
https://qichwa.wikibase.cloud/entity/L41-S1	achachi	noun	anciano	old man	alter Mann	anziano	vieillard
https://qichwa.wikibase.cloud/entity/L42-S1	achachilasa	noun	antepasados	ancestors	Vorfahren	antenati	
https://qichwa.wikibase.cloud/entity/L45-S1	achaka	noun	juguete	toy	Spielzeug	giocattolo	
https://qichwa.wikibase.cloud/entity/L46-S1	achákala	noun	abecedario	spelling-book	Fibel	abecedario	
https://qichwa.wikibase.cloud/entity/L66-S1	achay	noun	eso (enfático)	that (emphatic)	das (emphatisch)	quello [enfatico]	
https://qichwa.wikibase.cloud/entity/L70-S1	achichin	noun	bruja	witch	Hexe	strega	
https://qichwa.wikibase.cloud/entity/L76-S1	achiksamaytu	noun	ozono	ozone	Ozon	ozono	
https://qichwa.wikibase.cloud/entity/L80-S1	achikyaq	noun	luz	light	Licht	luce	
https://qichwa.wikibase.cloud/entity/L85-S1	Achil	noun	nombre prekichwa de dios	prekichwa name of god	Gott (Name aus der Zeit vor Ketschua)	Atsil; dio; [nome pre-quechua di dio]	
https://qichwa.wikibase.cloud/entity/L86-S1	Achil Tayta	noun	Padre Atsil (dios)	Father Atsil (god)	Vater Atsil (Gott)	Padre Atsil; dio	
https://qichwa.wikibase.cloud/entity/L87-S1	Achil Yaya	noun	Padre Atsil (dios)	Father Atsil (god)	Vater Atsil (Gott)	Padre Atsil; dio	
https://qichwa.wikibase.cloud/entity/L89-S1	achipsa	noun	tallo delgado y seco bueno como mecha	thin, dry stalk used as wick	dünner, trockener Stengel, als Docht verwendet	tronco fine e secco usato come tutore	
https://qichwa.wikibase.cloud/entity/L94-S1	achiusa	noun	estornudo	sneeze	Niesen	starnuto	
https://qichwa.wikibase.cloud/entity/L97-S1	achiwa-achiwa	noun	especie de arbusto cuyas hojas se usan para teñir azul	kind of shrub whose leaves are used for blue dye	Strauch (Art), dessen Blätter fürs Färben in Blau genutzt werden	achiwa; [specie di arbusto le cui foglie sono utilizzate per tingere di blu]	
https://qichwa.wikibase.cloud/entity/L105-S1	achi yaya	noun	padrino	godfather	Pate	padrino	
https://qichwa.wikibase.cloud/entity/L110-S1	achkanyay hayñikuna	noun	derechos colectivos	collective rights	kollektive Rechte	diritti collettivi	
https://qichwa.wikibase.cloud/entity/L118-S1	achka t'asla	noun	poliedro	polyhedron	Polyeder	poliedro	
https://qichwa.wikibase.cloud/entity/L119-S1	achka uya	noun	poliedro	polyhedron	Polyeder	poliedro	
https://qichwa.wikibase.cloud/entity/L130-S1	achku	noun	leña muy menuda	very fine firewood	sehr kleines Feuerholz	legna molto piccola	
https://qichwa.wikibase.cloud/entity/L134-S1	achmikuq	noun	azada (para cultivar)	hoe	Hacke		
https://qichwa.wikibase.cloud/entity/L238-S1	aki	noun	suegra con relación a su yerno	god mother (referring to a man)	Schwiegermutter eines Mannes	suocera [relativamente al genero]	
https://qichwa.wikibase.cloud/entity/L245-S1	akllanakuy	noun	elecciones	elections	Wahlen	elezioni	
https://qichwa.wikibase.cloud/entity/L249-S1	akllasqa chani	noun	muestra estadística	statistic value	statistischer Wert	valore statistico	
https://qichwa.wikibase.cloud/entity/L262-S1	aknupu ñañaka	noun	mantellina de mujer pintada	precious women's dress	edles Frauengewand	mantellina femminile dipinta	
https://qichwa.wikibase.cloud/entity/L271-S1	akukutinchiq	noun	múltiplo del gramo	multiple of gram	Vielfaches eines Gramm	multiplo dell grammo	
https://qichwa.wikibase.cloud/entity/L277-S1	akupana	noun	puesta del sol	sunset	Sonnenuntergang	tramonto	
https://qichwa.wikibase.cloud/entity/L278-S1	akurma	noun	cola de caballo (planta medicinal de tallos delgados, verdes y duros que cura las inflamaciones internas y externas)	horsetail (medical plant with thin, green, hard stalks used for healing internal and external inflammations)	Pferdeschwanz (Medizinpflanze mit dünnen, grünen, harten Stengeln, die zur Heilung innerer und äußerer Entzünungen verwendet wird)	coda di cavallo [pianta medicinale di tronchi sottili, verdi e duri che sono utilizzati per la cura delle infiammazioni interne ed esterne]	
https://qichwa.wikibase.cloud/entity/L281-S1	akwa	noun	aguja	needle	Nadel	ago	
https://qichwa.wikibase.cloud/entity/L284-S1	akyay	noun	interés	interest	Interesse	interesse	
https://qichwa.wikibase.cloud/entity/L285-S1	ala	noun	ala de pájaro	wing	Flügel	ala del passero; ala dell'uccello	
https://qichwa.wikibase.cloud/entity/L286-S1	Alabadu	noun	Alabado (cántico religioso introducido por los doctrineros. Se entona al sacar el cadáver de la casa)	Alabado (christian chant sung when the corpse is taken out of the house)	Alabado (christlicher Gesang, der bei der Entnahme des Leichnams aus dem Haus gesungen wird)	Alabado; [cantico funebre religioso introdotto dai missionari. Si intona quando il cadavere viene portato all'esterno della casa]	
https://qichwa.wikibase.cloud/entity/L312-S1	alay	noun	calor	heat	Hitze	calore	
https://qichwa.wikibase.cloud/entity/L313-S1	alay	noun	frío	cold	kalt	freddo	
https://qichwa.wikibase.cloud/entity/L316-S1	alaymuska	noun	piedra dura y lisa de color verde o azul, usada en molino y batán	hard, green or blue stone used as grind stone	harter, grüner oder blauer Stein, verwendet als Mahlstein	battacchio; [pietra dura e liscia, di colore verde o blu, utilizzata per i mulini o nei batan; il batan è una macchina (mulino) ad acqua utilizzata per comprimere i tessuti in Spagna fino alla fine del XIX sec. (fonte www.wikipedia.org)]	
https://qichwa.wikibase.cloud/entity/L320-S1	algudun	noun	algodón	cotton	Baumwolle	cotone	
https://qichwa.wikibase.cloud/entity/L321-S1	alhibra	noun	algebra	algebra	Algebra	algebra	
https://qichwa.wikibase.cloud/entity/L323-S1	alhiwra	noun	álgebra	algebra	Algebra	algebra	
https://qichwa.wikibase.cloud/entity/L327-S1	aliman	noun	alemán	German	Deutsch	tedesco	
https://qichwa.wikibase.cloud/entity/L328-S1	alimintu	noun	alimento	food	Nahrung	alimento	
https://qichwa.wikibase.cloud/entity/L332-S1	alkaldi	noun	alcalde	mayor	Bürgermeister	sindaco	
https://qichwa.wikibase.cloud/entity/L335-S1	alki	noun	surco	furrow	Furche	solco	
https://qichwa.wikibase.cloud/entity/L337-S1	alkul	noun	alcohol	alcohol	Alkohol	alcohol	
https://qichwa.wikibase.cloud/entity/L338-S1	alkula	noun	alcohol	alcohol	Alkohol	alcohol	
https://qichwa.wikibase.cloud/entity/L341-S1	alma pampana	noun	panteón	family grave	Familiengrab	tomba	
https://qichwa.wikibase.cloud/entity/L343-S1	almilla	noun	vestido llevado por la mujer indígena	dress worn by Indian women	von Indianerinnen getragenes Kleid	vestito [portato dalla donna indigena]	
https://qichwa.wikibase.cloud/entity/L2759-S1	chayqa	conjunction				se; se è che...	
https://qichwa.wikibase.cloud/entity/L5907-S1	ima hinam	conjunction	como; como; de la misma manera que	as; how	wie		
https://qichwa.wikibase.cloud/entity/L5973-S1	ima pacha	conjunction	cuando	when	als; wenn		
https://qichwa.wikibase.cloud/entity/L5974-S1	ima pachachus	conjunction	cuando	when	als; wenn		
https://qichwa.wikibase.cloud/entity/L10968-S1	maychikap	conjunction	aunque	although; though	obwohl		
https://qichwa.wikibase.cloud/entity/L10996-S1	mayk'apchus	conjunction	cuando	when	als; wenn		
https://qichwa.wikibase.cloud/entity/L11039-S1	maypachachus	conjunction	cuando; mientras	when	als; wenn		
https://qichwa.wikibase.cloud/entity/L11044-S1	maypim	conjunction	en que; donde	where	wo		
https://qichwa.wikibase.cloud/entity/L17023-S1	rantin	conjunction	en lugar de; en vez de; en cambio	instead of	statt; anstatt; an Stelle von		
https://qichwa.wikibase.cloud/entity/L18456-S1	sichu	conjunction	si es que ...; en caso que ...	if	falls; wenn		
https://qichwa.wikibase.cloud/entity/L18457-S1	sichus	conjunction	si (asunción); si	if (assumption)	wenn (Annahme)		
https://qichwa.wikibase.cloud/entity/L21566-S1	u	conjunction	o	or	oder		
https://qichwa.wikibase.cloud/entity/L22413-S1	utaq	conjunction	o	or	oder		
https://qichwa.wikibase.cloud/entity/L60-S1	achalayki	noun				lusso; suntuosità	
https://qichwa.wikibase.cloud/entity/L81-S1	achikyay	noun	amanecer; crepúsculo	dawn	Morgengrauen	mattino	
https://qichwa.wikibase.cloud/entity/L88-S1	achi mama	noun	madrina; madrina de bautizo	godmother	Patin	madrina; madrina di battesimo	
https://qichwa.wikibase.cloud/entity/L92-S1	achita	noun	quihuicha; especie de amaranto	a grain or cereal similar to quinua	als Getreide angebautes Amaranthgewächs; Kiwicha	quihuicha; [cereale simile alla quinua; specie di amaranto]; [tax. bin: Amaranthus caudatus; ord: Caryophyllales; fam: Amaranthaceae]	
https://qichwa.wikibase.cloud/entity/L93-S1	achi tayta	noun	padrino; padrino de bautizo	godfather	Pate	padrino; padrino di battesimo	
https://qichwa.wikibase.cloud/entity/L96-S1	achiwa	noun	parasol pequeño; parasol; toldo; quitasol; sombrilla	small parasol	kleiner Sonnenschirm	parasole piccolo; parasole; tendalino; tendone	ombrelle
https://qichwa.wikibase.cloud/entity/L98-S1	achi wawa	noun	ahijado; ahijado; ahijada	godchild	Patenkind	figlioccio; figlio adottivo; figlioccia; figlia adottiva	
https://qichwa.wikibase.cloud/entity/L114-S1	achka runa	noun	muchedumbre; gentía	crowd	Menschenmenge	moltitudine; folla	
https://qichwa.wikibase.cloud/entity/L115-S1	achkash	noun	cordero; corderito	lamb	Lamm	agnello; [tax: bin: Ovis aries]	
https://qichwa.wikibase.cloud/entity/L121-S1	achkayachiq	noun	que hace aumentar	who makes increases	Vermehrer; Vergrößerer	che fa aumentare	
https://qichwa.wikibase.cloud/entity/L124-S1	achka yupa	noun	plural (número); plural	plural	Mehrzahl; Plural	plurale (numero)	
https://qichwa.wikibase.cloud/entity/L146-S1	achuni sananku	noun	achuni-sanango; especie de planta medicinal de la selva	kind of medicinal plant of the jungle	Heilpflanze (Art) des Regenwaldes	achuni-sanango; [specie di pianta medicinale della selva]; [tax. bin: Caryodaphnopsis fosteri]	
https://qichwa.wikibase.cloud/entity/L149-S1	achupalla	noun	balanza (de platillos); pesas (del marco)	scales	Waage	bilancia; bilancia; stadera	balance
https://qichwa.wikibase.cloud/entity/L170-S1	adubi	noun	adobe	a brick baked in the sun	Adobe; Lehmziegel; sonnengetrockneter Lehmziegel	mattone	
https://qichwa.wikibase.cloud/entity/L194-S1	ahinhu	noun	ajenjo	wormwood	Wermut; Absinth	assenzio; [tax. bin: Artemisia absinthum]	
https://qichwa.wikibase.cloud/entity/L199-S1	ahus chiru	noun	ajos chiro; especie de planta medicinal de la selva	kind of medicinal plant of the jungle	Heilpflanze (Art) des Regenwaldes	aglio chiro; [specie di pianta medicinale della selva]; [tax. bin: Gallizia corazema]	
https://qichwa.wikibase.cloud/entity/L201-S1	ahus k'aspi	noun	laurel blanco; pardillo; especie de planta medicinal, usos principales: medicina de chamanes para protección y fuerza	laurel; clammy cherry; kind of medicinal plant, main uses: shaman medicine for protection and strength	Heilpflanze (Art), Hauptnutzung: Medizin der Schamanen für Schutz und Kraft	alloro bianco; [specie di pianta medicinale il cui uso principale è medicina sciamanica]	
https://qichwa.wikibase.cloud/entity/L210-S1	akachay	noun	calor	heat; warmth	Hitze; Wärme	calore	
https://qichwa.wikibase.cloud/entity/L218-S1	aka k'ichki	noun	estreñimiento; constipación; disquinesia	constipation	Verstopfung	costipazione	constipation
https://qichwa.wikibase.cloud/entity/L227-S1	akaraqay	noun	corral; majada; corral del ganado	corral	Pferch	recinto; [recinto delle bestie]	
https://qichwa.wikibase.cloud/entity/L50-S1	achakay!	interjection	¡qué miedo!	How fearful!	Wie schrecklich!	Che paura!	
https://qichwa.wikibase.cloud/entity/L215-S1	akakaw!	interjection	[risa femenina descontrolada]	[women's uncontrolled laughter]	[unkontrollieres Frauengelächter]		
https://qichwa.wikibase.cloud/entity/L1239-S1	aquylla	noun	pecador	sinner	Sünder	peccatore	
https://qichwa.wikibase.cloud/entity/L1240-S1	aquyra	noun	accidente	accident	Unfall	accidente	
https://qichwa.wikibase.cloud/entity/L1245-S1	aqhapaq kuraka	noun	señor de la chicha (oficial Inka)	lord of chicha (Inkan official)	Herr des Maisbieres (Inka-Beamter)	signore della chicha; [era un ufficiale incaico]	
https://qichwa.wikibase.cloud/entity/L1247-S1	aqha wasi	noun	chichería	chicha bar	Kneipe	chicheria; birreria	chicheria
https://qichwa.wikibase.cloud/entity/L1252-S1	arakiwa	noun	espantapájaros	scarecrow	Vogelscheuche	spaventapasseri	
https://qichwa.wikibase.cloud/entity/L1253-S1	arakuku	noun	una variedad de búho	kind of eagle owl	Uhu (Art)	arakuku; [varietà di gufo]; [tax. reg: Animalia; phy: Chordata; cla: Aves; ord: Strigiformes; fam: Strigidae; gen: Pseudoscops; spe: ???]	
https://qichwa.wikibase.cloud/entity/L1257-S1	aranwaq	noun	actor	actor	Schauspieler	attore	acteur
https://qichwa.wikibase.cloud/entity/L1261-S1	aranway qillqa	noun	libreto	libretto	Libretto	libretto	
https://qichwa.wikibase.cloud/entity/L1262-S1	araña	noun	araña	spider	Spinne	ragno; [artropode appartenente all'ordine Araneae]; [tax. reg: Animalia; phy: Arthropoda; cla: Arachnida; ord: Araneae]	
https://qichwa.wikibase.cloud/entity/L1267-S1	araq	noun	papa extraída antes de la cosecha	potato dug out before harvest	Kartoffel, die vor der Ernte ausgegraben wurde	patata raccolta prima del tempo	
https://qichwa.wikibase.cloud/entity/L1268-S1	araq	noun	papa silvestre	wild potato	wilde Kartoffel	patata selvatica; [tax. bin: Solanum sp.]	
https://qichwa.wikibase.cloud/entity/L1271-S1	araray!	interjection	¡qué calor!	what a heat!	Welche Hitze!	Che calore!	
https://qichwa.wikibase.cloud/entity/L1272-S1	arariwa	noun	control	control	Kontrolle	controllo	
https://qichwa.wikibase.cloud/entity/L1274-S1	arariwa apu	noun	juez del campo	judge of the fields	Richter über die Felder	giudice del campo	
https://qichwa.wikibase.cloud/entity/L1281-S1	arawi t'aqa	noun	estrofa	verse	Strophe	strofa	
https://qichwa.wikibase.cloud/entity/L1545-S1	Atatallaw!	interjection	¡Qué atroz!	How awful!	Wie scheußlich!	Che atrocità!;	
https://qichwa.wikibase.cloud/entity/L1549-S1	Ataw!	interjection	¡Qué indigno!	How unworthy!	Wie unwürdig!	Che indegno!	
https://qichwa.wikibase.cloud/entity/L2273-S1	Chalán!	interjection	¡Chin!	ding dang!	Kingeling!	Din; [suono di una campana]	
https://qichwa.wikibase.cloud/entity/L2734-S1	chayllataq!	interjection	¡basta!	enough!	genug!	Basta!; Sufficiente!	
https://qichwa.wikibase.cloud/entity/L2742-S1	chaynam!	interjection	¡ya está!	ok!	in Ordnung!	ok!; va bene!	
https://qichwa.wikibase.cloud/entity/L2818-S1	chikama	interjection	hasta luego	see you later	bis später	A dopo; Ci vediamo dopo	
https://qichwa.wikibase.cloud/entity/L3671-S1	chuy	interjection	[exclamación provocada por frío intenso o repentino]	[exclamation of freezing]	[Ausruf von Frieren]	Che freddo!; [esclamazione provocata per freddo repentino e inteso]	
https://qichwa.wikibase.cloud/entity/L3729-S1	chhika!	interjection	hasta luego hoy!	see you later this day	bis später heute!		
https://qichwa.wikibase.cloud/entity/L5271-S1	hina huk hukmi	expression	así, uno a uno			così; uno a uno	
https://qichwa.wikibase.cloud/entity/L5273-S1	hina kachun	expression	amén	amen	Amen	amen	
https://qichwa.wikibase.cloud/entity/L5396-S1	huk chhika	expression	un poco	a little	ein wenig	un po'	un peu
https://qichwa.wikibase.cloud/entity/L5397-S1	huk chhikanta	expression	un poco	a little	ein wenig	un po'	un peu
https://qichwa.wikibase.cloud/entity/L5398-S1	huk chhikillanta	expression	un poco	a little	ein wenig	un po'	un peu
https://qichwa.wikibase.cloud/entity/L5404-S1	huk hina qhawaykuypiqa - hukpitaq	expression	en un sentido - en otro	in one sense - in the other	in einem Sinn - im anderen	in un senso - nell'altro	
https://qichwa.wikibase.cloud/entity/L5424-S1	huk kutis	expression	una vez (en cuentos, ... dicen)	once (in tales)	einmal (in Märchen, Geschichten)	c'era una volta; [nei racconti]	
https://qichwa.wikibase.cloud/entity/L5475-S1	hukniyki	expression	tu compañero	your comrade	dein Genosse	tuo compagno	
https://qichwa.wikibase.cloud/entity/L1793-S1	awqa ...-wan	expression	contra	against	gegen	contro	
https://qichwa.wikibase.cloud/entity/L5479-S1	huk ñiqin yachakuna	expression	Lección Uno	Lesson One	Erste Lektion	lezione uno	
https://qichwa.wikibase.cloud/entity/L5490-S1	hukpas-hukpas	expression	uno tras otro	one after the other	einer nach dem anderen	uno dopo l'altro	
https://qichwa.wikibase.cloud/entity/L5495-S1	huk pillchiwa chayta ñuñuta qatuway	expression	véndame un vaso de leche	sell me a glass of milk	verkaufe mir ein Glas Milch	vendimi un bicchiere di latte	
https://qichwa.wikibase.cloud/entity/L5515-S1	huk simita willachiway	expression	infórmame de una curiosidad	inform me of a curiosity	Erzähle mir von einer Sehenswürdigkeit!	informami di una curiosità	
https://qichwa.wikibase.cloud/entity/L5525-S1	huktaqmi kan	expression	es otra cosa	it is another thing	es ist eine andere Sache	è un'altra cosa	
https://qichwa.wikibase.cloud/entity/L5533-S1	huk thatkim wañuypaq kawsaypaq kan	expression	es un asunto de vida o muerte	it is a matter of life or death	es ist eine Frage von Leben und Tod	è questione di vita o di morte	
https://qichwa.wikibase.cloud/entity/L5570-S1	hump'i ch'allayta	expression	sudar gotas grandes	to sweat large drops	große Tropfen schwitzen	sudare molto; [sudare a grandi gocce]	en suant à grosses gouttes
