http://pagotxa.eus/errezeta/pa-amb-tomaquet/	"Ogi biribila, xerra loditan moztua"
http://pagotxa.eus/errezeta/pa-amb-tomaquet/	"Tomate"
http://pagotxa.eus/errezeta/pa-amb-tomaquet/	" freskoa eta umoa"
http://pagotxa.eus/errezeta/pa-amb-tomaquet/	"Oliba olioa"
http://pagotxa.eus/errezeta/pa-amb-tomaquet/	"Gatza"
http://pagotxa.eus/errezeta/gazta-krema-fruitu-gorriekin/	"Mascarpone gaztaren krema (Litro bat, hotz-hotza)"
http://pagotxa.eus/errezeta/gazta-krema-fruitu-gorriekin/	"Fruta gorri garbi eta xukatuak (4 eskukada)"
http://pagotxa.eus/errezeta/gazta-krema-fruitu-gorriekin/	"Azukre-hautsa"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Txerri saiheski bat"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Gatza"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Piper hauts beltza"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Oliba olioa"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Ezkaia (Begiratu gure hiztegian"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	", baina tomillo/thym da. Hilario Arbelaitzek, hala ere, "
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"xarpota"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	" esaten dio)"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Ozpina koilarakada bat"
http://pagotxa.eus/errezeta/txerri-saiheskia-labean/	"Baso bete ur"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"150 g-ko 4 legatz"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	" xerra"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"160 g “griego” erako jogurta"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"alga nori xafla bat (sushi rollitoak egiteko erabiltzen dena)"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"perrexila"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"limoi"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	" bat"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"oliba olioa"
http://pagotxa.eus/errezeta/legatza-itsas-jogurtarekin/	"gatza"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Ahuakat"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	" bat"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Indioilar 2 bularki"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Limoi bat"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Laranja bat"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Soja saltsa"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Fruitu lehor 2 eskukada (nahasketa; urrak, intxaurrak, almendrak,…)"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Ezpelete piper hautsa"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Oliba olioa"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Gatza"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Molde erako ogia"
http://pagotxa.eus/errezeta/ahuakate-indioilar-eta-fruitu-lehor-sandwich-a/	"Ahuakate, indioilar eta fruitu lehor sandwich-a"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Txitxirio"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	" edo garbantzu pote bat (400 g inguru)"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"8 txibi ale (garaikoak hobe!)"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Arrautza"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	" bat"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Piper berde bat"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Piper gorri bat"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Tipulina ale bat"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Ozpina"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Olioa"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Gatza"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Tomate ale bat"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Piper hautsa"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Lima bat"
http://pagotxa.eus/errezeta/txibi-garbantzu-entsalada/	"Txibi garbantzu entsalada"
http://pagotxa.eus/errezeta/piperrada/	"2 baratxuri atal"
http://pagotxa.eus/errezeta/piperrada/	"2 tipulin"
http://pagotxa.eus/errezeta/piperrada/	"3 piper berde handi"
http://pagotxa.eus/errezeta/piperrada/	"2 piper gorri morro"
http://pagotxa.eus/errezeta/piperrada/	"oliba olioa"
http://pagotxa.eus/errezeta/piperrada/	"gatza"
http://pagotxa.eus/errezeta/abena-edo-oloa-esnea-platanoa-eta-kakaoa/	"800 ml esne"
http://pagotxa.eus/errezeta/abena-edo-oloa-esnea-platanoa-eta-kakaoa/	"120 g abena edo olo"
http://pagotxa.eus/errezeta/abena-edo-oloa-esnea-platanoa-eta-kakaoa/	"2 platano"
http://pagotxa.eus/errezeta/abena-edo-oloa-esnea-platanoa-eta-kakaoa/	"kakaoa"
http://pagotxa.eus/errezeta/abena-edo-oloa-esnea-platanoa-eta-kakaoa/	"120 g azukre moreno edo panela"
http://pagotxa.eus/errezeta/abena-edo-oloa-esnea-platanoa-eta-kakaoa/	"galleta edo bizkotxoa (aukerakoa)"
http://pagotxa.eus/errezeta/antxoa-pikillo-piper-eta-gazta-urdin-tosta/	"4 ogixerra/tostada"
http://pagotxa.eus/errezeta/antxoa-pikillo-piper-eta-gazta-urdin-tosta/	"4 antxoa xerra (gatzetan ondutakoak)"
http://pagotxa.eus/errezeta/antxoa-pikillo-piper-eta-gazta-urdin-tosta/	"4 pikillo piper"
http://pagotxa.eus/errezeta/antxoa-pikillo-piper-eta-gazta-urdin-tosta/	"100 g gazta urdin krema edo saltsa (potekoa edo etxean egina)"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"Egositako dilista"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	" edo lenteja pote bat"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"8 azenario berri/txiki/finak"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"200 g kuia"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"“roble” letxuga ale bat"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"Eskarola buru bat"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"Sesamoa"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"Oliba olioa"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"Ozpina"
http://pagotxa.eus/errezeta/dilista-azenario-eta-kuia-entsalada/	"Kurkuma"
http://pagotxa.eus/errezeta/patata-pastela/	"0,6 kg patata"
http://pagotxa.eus/errezeta/patata-pastela/	"200 g esnegaina"
http://pagotxa.eus/errezeta/patata-pastela/	"30 g oliba olio"
http://pagotxa.eus/errezeta/patata-pastela/	"120 g hirugiharra"
http://pagotxa.eus/errezeta/patata-pastela/	"Piper hauts beltza"
http://pagotxa.eus/errezeta/patata-pastela/	"perrexila"
http://pagotxa.eus/errezeta/patata-pastela/	"gazta"
http://pagotxa.eus/errezeta/patata-pastela/	"25 g ura"
http://pagotxa.eus/errezeta/patata-pastela/	"Patata pastela"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"4 “tuterako” kukulu"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"250-300 g oilasko bularki"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"8 antxoa xerra"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"10 g mostaza"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"100 g jogurt natural krematsu"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"Oliba olioa"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"Tipulina ale 1"
http://pagotxa.eus/errezeta/kukulu-entsalada-antxoa-eta-oilaskoarekin/	"Baratxuri laurdena"
http://pagotxa.eus/errezeta/gula-entsalada/	"500 g gula"
http://pagotxa.eus/errezeta/gula-entsalada/	"8 koilarakada oliba olio"
http://pagotxa.eus/errezeta/gula-entsalada/	"Koilarakada bat sagardo-ozpin"
http://pagotxa.eus/errezeta/gula-entsalada/	"Baratxuria"
http://pagotxa.eus/errezeta/gula-entsalada/	"Piperbeltza eta gatza"
http://pagotxa.eus/errezeta/gula-entsalada/	"Kaiena ale pare bat"
http://pagotxa.eus/errezeta/gula-entsalada/	"Entsalada:"
http://pagotxa.eus/errezeta/gula-entsalada/	"2 uraza"
http://pagotxa.eus/errezeta/gula-entsalada/	"Eskarola bat"
http://pagotxa.eus/errezeta/gula-entsalada/	"Tipulin fresko bat, zirrindoletan moztua"
http://pagotxa.eus/errezeta/gula-entsalada/	"3 tomate heldua, zurituak"
http://pagotxa.eus/errezeta/gula-entsalada/	"8 zainzuri"
http://pagotxa.eus/errezeta/gula-entsalada/	"3 arrautza egosi"
http://pagotxa.eus/errezeta/gula-entsalada/	"8 antxoa xerra, oliotan"
http://pagotxa.eus/errezeta/gula-entsalada/	"Atun edo hegaluzea"
http://pagotxa.eus/errezeta/gula-entsalada/	"Gula entsalada"
http://pagotxa.eus/errezeta/limoi-sorbetea-cavaren-kutsuan/	"300 g limoi sorbeteko"
http://pagotxa.eus/errezeta/limoi-sorbetea-cavaren-kutsuan/	"litro erdia cava, oso hotza"
http://pagotxa.eus/errezeta/atun-salteatua-tomate-entsaladan/	"Atun solomo lodi, hezur eta azalik gabe, 200 g bakoitzak"
http://pagotxa.eus/errezeta/atun-salteatua-tomate-entsaladan/	"Oliba olioa"
http://pagotxa.eus/errezeta/atun-salteatua-tomate-entsaladan/	"5 tomate umo"
http://pagotxa.eus/errezeta/atun-salteatua-tomate-entsaladan/	"8 koilarakada handi oliba olio birjina"
http://pagotxa.eus/errezeta/atun-salteatua-tomate-entsaladan/	"Gatza"
http://pagotxa.eus/errezeta/atun-salteatua-tomate-entsaladan/	"Atun salteatua tomate entsaladan"
http://pagotxa.eus/errezeta/pontxea/	"Kg bat azukre"
http://pagotxa.eus/errezeta/pontxea/	"4 laranja, puskatan"
http://pagotxa.eus/errezeta/pontxea/	"4 sagar, puskatan"
http://pagotxa.eus/errezeta/pontxea/	"4 banana, xerratan"
http://pagotxa.eus/errezeta/pontxea/	"Mahats mordo eder bat, aletua"
http://pagotxa.eus/errezeta/pontxea/	"2 udare, puskatan"
http://pagotxa.eus/errezeta/pontxea/	"4 aran, hezurrik gabe eta zurituak, puskatan"
http://pagotxa.eus/errezeta/pontxea/	"Meloi erdia, dadotan moztua"
http://pagotxa.eus/errezeta/pontxea/	"3 mertxika, zurituak eta puskatan, naturalak edo almibarrean"
http://pagotxa.eus/errezeta/pontxea/	"2 limoi oso, azalarekin, ataletan moztuak"
http://pagotxa.eus/errezeta/pontxea/	"Botila bat cointreau"
http://pagotxa.eus/errezeta/pontxea/	"Litro laurdena ron zahar"
http://pagotxa.eus/errezeta/pontxea/	"Litro laurdena benedictine"
http://pagotxa.eus/errezeta/pontxea/	"4 botila ardo zuri (txakolin on bat ere izan daiteke)"
http://pagotxa.eus/errezeta/pontxea/	"6 botila cava edo champagne brut, oso hotza"
http://pagotxa.eus/errezeta/pontxea/	"Izotza, ugari eta koskor loditan"
http://pagotxa.eus/errezeta/pontxea/	"Sagar, mahats, laranja edo lima-limoi zukua"
http://pagotxa.eus/errezeta/pontxea/	"Ur gasduna edo gaseosa"
http://pagotxa.eus/errezeta/pontxea/	"…."
http://pagotxa.eus/errezeta/limoi-moussea/	"200 g esnegain likido"
http://pagotxa.eus/errezeta/limoi-moussea/	"250 g azukre"
http://pagotxa.eus/errezeta/limoi-moussea/	"10 arrautza gorringo"
http://pagotxa.eus/errezeta/limoi-moussea/	"150 g limoi "
http://pagotxa.eus/errezeta/limoi-moussea/	"zuku"
http://pagotxa.eus/errezeta/limoi-moussea/	"60 g gelatina-hautsa"
http://pagotxa.eus/errezeta/limoi-moussea/	"200 g arrautza zuringo"
http://pagotxa.eus/errezeta/mazedonia/	"Sagar bat"
http://pagotxa.eus/errezeta/mazedonia/	"Udare bat"
http://pagotxa.eus/errezeta/mazedonia/	"2 banana"
http://pagotxa.eus/errezeta/mazedonia/	"Pinaburu erdi bat"
http://pagotxa.eus/errezeta/mazedonia/	"Meloi gozo erdi bat"
http://pagotxa.eus/errezeta/mazedonia/	"2 limoi berderen edo 2 limaren azala, birrindurik"
http://pagotxa.eus/errezeta/mazedonia/	"Eskukada bat marrubi"
http://pagotxa.eus/errezeta/mazedonia/	"Eskukada bat mugurdi"
http://pagotxa.eus/errezeta/mazedonia/	"Mahats mordo bat, aletua"
http://pagotxa.eus/errezeta/mazedonia/	"2 kiwi"
http://pagotxa.eus/errezeta/mazedonia/	"2 laranja"
http://pagotxa.eus/errezeta/mazedonia/	"2 laranjaren zukua"
http://pagotxa.eus/errezeta/mamia-edo-gatzatua/	"6 pote betetzeko:"
http://pagotxa.eus/errezeta/mamia-edo-gatzatua/	"Ardi esnea, litro bat"
http://pagotxa.eus/errezeta/mamia-edo-gatzatua/	"Gatzagi likidoa"
http://pagotxa.eus/errezeta/mamia-edo-gatzatua/	"Gatza"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"500 gr Jogurt natural"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"50 gr ezti"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"100 gr esnegain"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"fruitu gorri eskukada bat. Haranak, marrubiak eta mugurdiak"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"jelatina 3 orri"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"limoi bat"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"gatz pitin bat"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"azukre goilarakada bat"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"modena ozpin goilarakada bat"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"4 gustuko gaileta"
http://pagotxa.eus/errezeta/jogurt-krema-fruitu-gorrien-marmeladaz/	"menta hostoak"
http://pagotxa.eus/errezeta/haragi-salda/	"Txahal edo behi xankar bat"
http://pagotxa.eus/errezeta/haragi-salda/	"4 tipula"
http://pagotxa.eus/errezeta/haragi-salda/	"Porru bat"
http://pagotxa.eus/errezeta/haragi-salda/	"2 azenario"
http://pagotxa.eus/errezeta/haragi-salda/	"ardo txuri kopa bat"
http://pagotxa.eus/errezeta/haragi-salda/	"txitxirio eskukada bat"
http://pagotxa.eus/errezeta/haragi-salda/	"perrexila eskukada bat"
http://pagotxa.eus/errezeta/haragi-salda/	"piper hauts beltza"
http://pagotxa.eus/errezeta/haragi-salda/	"gatza"
http://pagotxa.eus/errezeta/tomate-eta-hegaluze-entsalada/	"2 Tomate"
http://pagotxa.eus/errezeta/tomate-eta-hegaluze-entsalada/	"hegaluze kontserba pote bat"
http://pagotxa.eus/errezeta/tomate-eta-hegaluze-entsalada/	"tipulina bat"
http://pagotxa.eus/errezeta/tomate-eta-hegaluze-entsalada/	"baratxuri atal bat"
http://pagotxa.eus/errezeta/tomate-eta-hegaluze-entsalada/	"oliba olioa"
http://pagotxa.eus/errezeta/tomate-eta-hegaluze-entsalada/	"gatza"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"0,5 kg patata"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"oliba olioa"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"gatza"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"Saltsak egiteko:"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"maionesa "
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"pote bat"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"tipula erdi bat"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"tomate pote bat"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"2 koilarakada modena ozpina"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"koilarakada bat “la vera”ko pipermin kehetua"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"azukrea"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"baratxuri buru bat"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"gorringo bat"
http://pagotxa.eus/errezeta/patata-frijituak-saltsa-desberdinekin/	"piper hauts beltza"
http://pagotxa.eus/errezeta/izter-beteak/	"4 oilasko izter"
http://pagotxa.eus/errezeta/izter-beteak/	"12 ganba ale"
http://pagotxa.eus/errezeta/izter-beteak/	"tipulina bat"
http://pagotxa.eus/errezeta/izter-beteak/	"porru bat"
http://pagotxa.eus/errezeta/izter-beteak/	"gurin koilarakada bat"
http://pagotxa.eus/errezeta/izter-beteak/	"150 ml esnegain"
http://pagotxa.eus/errezeta/izter-beteak/	"gatza"
http://pagotxa.eus/errezeta/izter-beteak/	"piper hauts beltza"
http://pagotxa.eus/errezeta/izter-beteak/	"sukaldeko soka, haragiak eta hegaztiak lotzeko modukoa"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Zartagia ( ez itsastekoa bada, hobe)"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Olioa"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Piper hauts beltza"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Gatza"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Haragiak"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Arrainak"
http://pagotxa.eus/errezeta/txapakoak-etxean-nola-egin/	"Barazkiak"
http://pagotxa.eus/errezeta/arrautza-poxatuak/	"4 arrautza"
http://pagotxa.eus/errezeta/arrautza-poxatuak/	"Ozpin koilarakada bat"
http://pagotxa.eus/errezeta/arrautza-poxatuak/	"Gatza apur bat"
http://pagotxa.eus/errezeta/arrautza-poxatuak/	"Txorroteko ura"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"4 Hegaluze solomo (180gr bakoitzak)"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"tipula bat"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"4 baratxuri hortz"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"piper berde bat"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"tomate frijitu pote bat"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"ardo txuri kopa bat"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"oliba olioa"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"gatza"
http://pagotxa.eus/errezeta/hegaluzea-tomatearekin/	"perrexila edo tipulina broteak."
http://pagotxa.eus/errezeta/barazki-erreak/	"2 Tipula"
http://pagotxa.eus/errezeta/barazki-erreak/	"Piper gorri bat"
http://pagotxa.eus/errezeta/barazki-erreak/	"2 Aberjinia"
http://pagotxa.eus/errezeta/barazki-erreak/	"2 Kuiatxo"
http://pagotxa.eus/errezeta/barazki-erreak/	"Baratxuri buru bat"
http://pagotxa.eus/errezeta/barazki-erreak/	"Oliba olioa"
http://pagotxa.eus/errezeta/barazki-erreak/	"Sagar ozpina"
http://pagotxa.eus/errezeta/barazki-erreak/	"Gatza"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"4 eskukada arroz"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"Ura (arroza hainako bi)"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"Tipula bat"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"Piper gorri eta berde bana"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"Azenario bat"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"Kuia txiki bat"
http://pagotxa.eus/errezeta/oilasko-eta-barazki-paella/	"2 Bartxuri buru"
