Communist → a member of the communist party [L78-S1]	https://unidive.wikibase.cloud/entity/L78-S1
Confederate → of or having to do with the southern Confederacy during the American Civil War [L79-S1]	https://unidive.wikibase.cloud/entity/L79-S1
Congress → the legislature of the United States government [L80-S1]	https://unidive.wikibase.cloud/entity/L80-S1
Constitution → the constitution written at the Constitutional Convention in Philadelphia in 1787 and subsequently ratified by the original thirteen states [L81-S1]	https://unidive.wikibase.cloud/entity/L81-S1
Constitution → a United States 44-gun frigate that was one of the first three naval ships built by the United States; it won brilliant victories over British frigates during the War of 1812 and is without doubt the most famous ship in the history of the United States Navy; it has been rebuilt and is anchored in the Charlestown Navy Yard in Boston [L81-S2]	https://unidive.wikibase.cloud/entity/L81-S2
Crusade → any of the more or less continuous military expeditions in the 11th to 13th centuries when Christian powers of Europe tried to recapture the Holy Land from the Muslims [L82-S1]	https://unidive.wikibase.cloud/entity/L82-S1
Cuban → of or relating to or characteristic of Cuba or the people of Cuba [L83-S1]	https://unidive.wikibase.cloud/entity/L83-S1
Cyclops → (Greek mythology) one of a group of giants having a single eye in the middle of their forehead [L84-S1]	https://unidive.wikibase.cloud/entity/L84-S1
DJ → a person who announces and plays popular recorded music [L85-S1]	https://unidive.wikibase.cloud/entity/L85-S1
DNA → (biochemistry) a long linear polymer found in the nucleus of a cell and formed from nucleotides and shaped like a double helix; associated with the transmission of genetic information [L86-S1]	https://unidive.wikibase.cloud/entity/L86-S1
Danish → of or relating to or characteristic of Denmark or the Danes or their language [L87-S1]	https://unidive.wikibase.cloud/entity/L87-S1
December → the last (12th) month of the year [L88-S1]	https://unidive.wikibase.cloud/entity/L88-S1
Doppler effect → change in the apparent frequency of a wave as observer and source move toward or away from each other [L89-S1]	https://unidive.wikibase.cloud/entity/L89-S1
Dutch → of or relating to the Netherlands or its people or culture [L90-S1]	https://unidive.wikibase.cloud/entity/L90-S1
Dutch → the people of the Netherlands [L91-S1]	https://unidive.wikibase.cloud/entity/L91-S1
Dutch → the West Germanic language of the Netherlands [L91-S2]	https://unidive.wikibase.cloud/entity/L91-S2
East German → relating to or characteristic of East Germany [L92-S1]	https://unidive.wikibase.cloud/entity/L92-S1
Egyptian → of or relating to or characteristic of Egypt or its people or their language [L93-S1]	https://unidive.wikibase.cloud/entity/L93-S1
Empire → an eating apple that somewhat resembles a McIntosh; used as both an eating and a cooking apple [L94-S1]	https://unidive.wikibase.cloud/entity/L94-S1
English → of or relating to or characteristic of England or its culture or people [L95-S1]	https://unidive.wikibase.cloud/entity/L95-S1
English → of or relating to the English language [L95-S2]	https://unidive.wikibase.cloud/entity/L95-S2
English → an Indo-European language belonging to the West Germanic branch; the official language of Britain and the United States and most of the commonwealth countries [L96-S1]	https://unidive.wikibase.cloud/entity/L96-S1
English → the people of England [L96-S2]	https://unidive.wikibase.cloud/entity/L96-S2
English → the discipline that studies the English language and literature [L96-S3]	https://unidive.wikibase.cloud/entity/L96-S3
English → (sports) the spin given to a ball by striking it on one side or releasing it with a sharp twist [L96-S4]	https://unidive.wikibase.cloud/entity/L96-S4
Equidae → horses; asses; zebras; extinct animals [L97-S1]	https://unidive.wikibase.cloud/entity/L97-S1
German → of or pertaining to or characteristic of Germany or its people or language [L109-S1]	https://unidive.wikibase.cloud/entity/L109-S1
German → a person of German nationality [L110-S1]	https://unidive.wikibase.cloud/entity/L110-S1
German → the standard German language; developed historically from West Germanic [L110-S2]	https://unidive.wikibase.cloud/entity/L110-S2
language → a systematic means of communicating by the use of sounds or conventional symbols [L2249-S1]	https://unidive.wikibase.cloud/entity/L2249-S1
language → (language) communication by word of mouth [L2249-S2]	https://unidive.wikibase.cloud/entity/L2249-S2
language → the text of a popular song or musical-comedy number [L2249-S3]	https://unidive.wikibase.cloud/entity/L2249-S3
language → the cognitive processes involved in producing and understanding linguistic communication [L2249-S4]	https://unidive.wikibase.cloud/entity/L2249-S4
language → the mental faculty or power of vocal communication [L2249-S5]	https://unidive.wikibase.cloud/entity/L2249-S5
language → a system of words used to name things in a particular discipline [L2249-S6]	https://unidive.wikibase.cloud/entity/L2249-S6
Olympiad → one of the four-year intervals between Olympic Games; used to reckon time in ancient Greece for twelve centuries beginning in 776 BC [L168-S1]	https://unidive.wikibase.cloud/entity/L168-S1
Olympiad → the modern revival of the ancient games held once every 4 years in a selected country [L168-S2]	https://unidive.wikibase.cloud/entity/L168-S2
Olympiad → (by extension, usually preceded by descriptive words) A competition aspiring to the importance of the Olympic Games or considered similar to them, especially one occurring at 4-year intervals, representing a national or international range of amateur student rather than professional adult competition, and/or requiring the highest level of ability in the field for success. [L168-S3]	https://unidive.wikibase.cloud/entity/L168-S3
